,attrubute_month,enterprise_name,usc_id,claim_id,总分
0,2023-10,广东德中众惠智能装备科技有限公司,91440300MA5GF08U93,484309856484851715,40.74559851045001
1,2022-11,深圳市阳和通电子有限公司,914403000944108271,484311350965698563,55.77565699431
2,2023-04,深圳市阳和通电子有限公司,914403000944108271,484311351217356803,53.28018945152999
3,2023-08,深圳市阳和通电子有限公司,914403000944108271,484311351284465667,52.10632894318999
4,2023-04,深圳市阳和通电子有限公司,914403000944108271,484311351485792259,53.28018945152999
5,2023-09,深圳市南基科技有限公司,914403003295707976,484311670336782339,43.60358542011
6,2023-07,深圳品创兴科技有限公司,91440300691192370A,484311716105027587,45.59507457953
7,2023-08,深圳创盈芯实业有限公司,91440300MA5DRN3C5F,484311788716818435,53.36342249121999
8,2023-08,深圳市晶测科技有限公司,91440300MA5ET9NG98,484311848124940291,47.659126458189995
9,2023-09,深圳市晶测科技有限公司,91440300MA5ET9NG98,484311848259158019,47.659126458189995
10,2023-06,深圳市芯科睿电子科技有限责任公司,91440300MA5F1NW95M,484311894295838723,40.195306041609996
11,2023-09,深圳市铨天科技有限公司,91440300MA5GY7CP63,484311929511215107,55.703387690149995
12,2023-07,汇钜电科（东莞）实业有限公司,91441900MA518B0W2Y,484311972209229827,55.79724304631
13,2022-11,深圳市阳和通电子有限公司,914403000944108271,484530681808945155,57.15121044111
14,2023-04,深圳市阳和通电子有限公司,914403000944108271,484530681976717315,54.65574289833
15,2023-08,深圳市阳和通电子有限公司,914403000944108271,484530682144489475,53.48188238999
16,2023-04,深圳市阳和通电子有限公司,914403000944108271,484530682312261635,54.65574289833
17,2023-04,深圳市三利达电器科技有限公司,91440300088298699C,485491366252511235,49.38159747179
18,2023-04,深圳市中易腾达科技股份有限公司,9144030079172256X3,485491447571677187,53.641255533729996
19,2023-07,深圳市中易腾达科技股份有限公司,9144030079172256X3,485491447605231619,52.47617440935001
20,2023-06,深圳市中易腾达科技股份有限公司,9144030079172256X3,485491447638786051,53.050604093729994
21,2023-11,深圳市中易腾达科技股份有限公司,9144030079172256X3,485491447756226563,50.4519441186
22,2022-11,深圳市德智欣科技有限公司,91440300691177752R,485491788669255683,60.41594001951
23,2023-04,深圳市德智欣科技有限公司,91440300691177752R,485491788719587331,60.81448301819
24,2023-08,深圳市德智欣科技有限公司,91440300691177752R,485491788753141763,60.08928873951
25,2023-11,深圳市德智欣科技有限公司,91440300691177752R,485491789021577219,58.41937844876
26,2022-12,深圳市中科领创实业有限公司,91440300MA5FN5FY20,485491855258025987,57.508060653689995
27,2023-07,深圳市中科领创实业有限公司,91440300MA5FN5FY20,485491855291580419,53.518279015169995
28,2023-04,深圳市中科领创实业有限公司,91440300MA5FN5FY20,485491855358689283,50.29713981645
29,2022-12,深圳市福佳远景电子科技有限公司,91440300MA5EPKGM1K,485491905841332227,36.79903119251
30,2023-07,深圳市福佳远景电子科技有限公司,91440300MA5EPKGM1K,485491906009104387,42.85586275121
31,2023-04,深圳禾苗通信科技有限公司,91440300693964493K,485491947499159555,53.10635054774
32,2023-08,深圳禾苗通信科技有限公司,91440300693964493K,485491947616600067,59.10916665886
33,2023-11,深圳禾苗通信科技有限公司,91440300693964493K,485491947767595011,58.03956978097
34,2023-04,泸州禾苗通信科技有限公司,91510500MA67CPNH38,485491974879576067,53.36709071607
35,2023-08,泸州禾苗通信科技有限公司,91510500MA67CPNH38,485491975131234307,62.15113377274999
36,2023-11,泸州禾苗通信科技有限公司,91510500MA67CPNH38,485491975315783683,63.15849299151001
37,2023-03,广西世纪创新显示电子有限公司,91450100MA5P4XQG7L,485492238969733123,49.886292314159995
38,2023-09,广西世纪创新显示电子有限公司,91450100MA5P4XQG7L,485492239288500227,53.1786264351
39,2023-09,广西世纪创新显示电子有限公司,91450100MA5P4XQG7L,485492239322054659,53.1786264351
40,2023-06,湖北世纪联合创新科技有限公司,91420500MA48B1ALXL,485492463264333827,49.50893677965
41,2023-03,北海世纪联合创新科技有限公司,914505003273593227,485492660212072451,40.93942783544
42,2023-05,深圳市多科电子有限公司,91440300085707442K,485492704420036611,53.133365907789994
43,2023-09,深圳市多科电子有限公司,91440300085707442K,485492704738803715,51.596165907789995
44,2023-06,深圳市天技电子技术有限公司,914403000703938666,485492797147709443,43.59424422619
45,2023-09,深圳市天技电子技术有限公司,914403000703938666,485492797315481603,41.592913106190004
46,2023-04,杭州恒毅信息技术有限公司,91330108MA27WX9X9M,485492830131716099,50.04374868279001
47,2023-09,杭州恒毅信息技术有限公司,91330108MA27WX9X9M,485492830165270531,51.84553030274999
48,2023-09,杭州恒毅信息技术有限公司,91330108MA27WX9X9M,485492830198824963,51.84553030274999
49,2023-10,杭州恒毅信息技术有限公司,91330108MA27WX9X9M,485492830249156611,52.14342404553
50,2023-04,深圳恒毅信息技术有限公司,91440300MA5GQ2RBX5,485492868215996419,45.94229016968
51,2023-09,深圳恒毅信息技术有限公司,91440300MA5GQ2RBX5,485492868383768579,54.79029479655
52,2023-09,深圳恒毅信息技术有限公司,91440300MA5GQ2RBX5,485492868568317955,54.79029479655
53,2023-10,深圳恒毅信息技术有限公司,91440300MA5GQ2RBX5,485492868668981251,54.19964335655
54,2022-11,深圳市阳和通电子有限公司,914403000944108271,485492917608120323,60.40799228211
55,2023-04,深圳市阳和通电子有限公司,914403000944108271,485492917658451971,57.912524739329996
56,2023-08,深圳市阳和通电子有限公司,914403000944108271,485492917775892483,56.73866423099
57,2023-04,深圳市阳和通电子有限公司,914403000944108271,485492917943664643,57.912524739329996
58,2023-11,深圳市中科领创实业有限公司,91440300MA5FN5FY20,486074468024772630,51.37828079997
59,2023-11,深圳市阳和通电子有限公司,914403000944108271,486074468075104278,53.43059217833
60,2023-11,深圳市阳和通电子有限公司,914403000944108271,486074468142213142,52.05503873153
61,2023-11,深圳市阳和通电子有限公司,914403000944108271,486074468209322006,56.68737401933
62,2023-11,深圳市福佳远景电子科技有限公司,91440300MA5EPKGM1K,486074468360579094,43.21651706997001
63,2023-11,广西世纪创新显示电子有限公司,91450100MA5P4XQG7L,486074669351364630,53.47652017788
64,2023-11,湖北世纪联合创新科技有限公司,91420500MA48B1ALXL,486074870661179414,48.56033512642
65,2022-12,深圳市中科领创实业有限公司,91440300MA5FN5FY20,486082058641211395,49.66454183372999
66,2023-07,深圳市中科领创实业有限公司,91440300MA5FN5FY20,486082058741874691,45.67476019521
67,2023-04,深圳市中科领创实业有限公司,91440300MA5FN5FY20,486082058792206339,42.45362099649
68,2023-11,深圳市中科领创实业有限公司,91440300MA5FN5FY20,486082058959978499,43.53476198001
69,2022-12,深圳市福佳远景电子科技有限公司,91440300MA5EPKGM1K,486082060184715267,28.955512372549997
70,2023-07,深圳市福佳远景电子科技有限公司,91440300MA5EPKGM1K,486082060251824131,35.01234393125
71,2023-11,深圳市福佳远景电子科技有限公司,91440300MA5EPKGM1K,486082060436373507,35.37299825001
72,2023-06,深圳市天技电子技术有限公司,914403000703938666,486082063909257219,40.47908076793
73,2023-09,深圳市天技电子技术有限公司,914403000703938666,486082064177692675,38.47774964793
74,2023-08,深圳海荻威光电科技有限公司,914403000504565240,486082064848781315,33.33514438599
75,2023-04,泸州禾苗通信科技有限公司,91510500MA67CPNH38,486082065603756035,47.748688652009996
76,2023-08,泸州禾苗通信科技有限公司,91510500MA67CPNH38,486082065888968707,56.532731708689994
77,2023-11,泸州禾苗通信科技有限公司,91510500MA67CPNH38,486082066039963651,57.54009092745001
78,2023-04,深圳禾苗通信科技有限公司,91440300693964493K,486082066375507971,52.21630384538
79,2023-08,深圳禾苗通信科技有限公司,91440300693964493K,486082066543280131,58.219119956499995
80,2023-11,深圳禾苗通信科技有限公司,91440300693964493K,486082066711052291,57.14952307861
81,2023-04,杭州恒毅信息技术有限公司,91330108MA27WX9X9M,486082067214368771,45.02455725669
82,2023-09,杭州恒毅信息技术有限公司,91330108MA27WX9X9M,486082067382140931,46.82633887664999
83,2023-09,杭州恒毅信息技术有限公司,91330108MA27WX9X9M,486082067549913091,46.82633887664999
84,2023-10,杭州恒毅信息技术有限公司,91330108MA27WX9X9M,486082067717685251,47.12423261943
85,2023-04,深圳恒毅信息技术有限公司,91440300MA5GQ2RBX5,486082068053229571,41.309954881879996
86,2023-09,深圳恒毅信息技术有限公司,91440300MA5GQ2RBX5,486082068388773891,50.15795950875
87,2023-09,深圳恒毅信息技术有限公司,91440300MA5GQ2RBX5,486082068489437187,50.15795950875
88,2023-10,深圳恒毅信息技术有限公司,91440300MA5GQ2RBX5,486082068556546051,49.567308068749995
89,2022-11,深圳市惠华数据服务有限公司,91440300MA5H8YJL0X,486082068875313155,29.595434743649996
90,2023-01,深圳市惠华数据服务有限公司,91440300MA5H8YJL0X,486082069059862531,28.546772984419995
91,2022-12,深圳市惠华数据服务有限公司,91440300MA5H8YJL0X,486082069160525827,29.595434743649996
92,2023-03,深圳市惠华数据服务有限公司,91440300MA5H8YJL0X,486082069227634691,28.546772984419995
93,2023-05,深圳市惠华数据服务有限公司,91440300MA5H8YJL0X,486082069395406851,29.37217874442
94,2023-10,深圳市惠华数据服务有限公司,91440300MA5H8YJL0X,486082069563179011,31.75532868666
95,2022-11,深圳市德智欣科技有限公司,91440300691177752R,486082069915500547,56.731818646949996
96,2023-04,深圳市德智欣科技有限公司,91440300691177752R,486082070234267651,57.130361645629996
